ts_hour,stationcode,name,arrdt,lat,lon,bikes_mean,bikes_median,docks_mean,roll_med,roll_iqr,anomaly_score,is_anomaly,is_blocked_now,blocked_run_len,is_blocked_3h
2025-08-24 13:00:00+00:00,41102,Gare de Laplace,Arcueil,48.80893199114179,2.334946095943452,4.0,4.0,39.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41103,Place de la vache noire,Arcueil,48.81040517059777,2.327060401439667,3.0,3.0,22.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41202,Gare Rer de Fontenay sous Bois,Fontenay-sous-Bois,48.8436279,2.4630465,24.0,24.0,37.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41203,Stalingrad - Rigollots,Fontenay-sous-Bois,48.84997403844251,2.45557576417923,5.0,5.0,44.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41204,République - Danton,Fontenay-sous-Bois,48.85249172181667,2.462034523487091,0.0,0.0,19.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41205,Maréchal Joffre - Verdun,Fontenay-sous-Bois,48.85385,2.470307,1.0,1.0,19.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41206,Place des Larris,Fontenay-sous-Bois,48.8568363,2.4780236,21.0,21.0,13.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41207,Place du Général de Gaulle,Fontenay-sous-Bois,48.8525288,2.4877332,22.0,22.0,5.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41208,Alouettes - Maréchal de Lattre de Tassigny,Fontenay-sous-Bois,48.85511009293948,2.4930700287222862,21.0,21.0,0.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41209,Cimetière de Fontenay-sous-Bois,Fontenay-sous-Bois,48.84706173362218,2.4787822365760808,3.0,3.0,12.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41210,Hôtel de ville de Fontenay-sous-Bois,Fontenay-sous-Bois,48.84949749106274,2.475016415119172,6.0,6.0,14.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41211,Louis Xavier de Ricard - Ancienne Mairie,Fontenay-sous-Bois,48.84629899065091,2.472420372068882,9.0,9.0,24.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41212,Nungesser - Santé,Fontenay-sous-Bois,48.852335,2.448967,1.0,1.0,21.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41301,Bois de Vincennes - Gare,Nogent-sur-Marne,48.836022242887,2.470833995083,4.0,4.0,46.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41302,Charles de Gaulle - Beauté,Nogent-sur-Marne,48.83649602312711,2.479562651149885,13.0,13.0,36.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41303,Gare de Nogent-le-Perreux,Nogent-sur-Marne,48.83842553348809,2.493693307042122,26.0,26.0,6.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41304,Port - Maurice Chevalier,Nogent-sur-Marne,48.832474421632,2.490257616467,31.0,31.0,0.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41401,Marne - Charles de Gaulle,Alfortville,48.815071719544434,2.4121668934822087,16.0,16.0,9.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41402,Victor Hugo - Ecoles,Alfortville,48.80476007936134,2.4180373930262093,18.0,18.0,7.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41403,Gare RER - Malleret-Joinville,Alfortville,48.802936,2.42531,10.0,10.0,10.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41404,Carnot - Pâquerettes,Alfortville,48.79592939432515,2.4261841177940373,23.0,23.0,3.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41405,Place de l'Europe - Alfortville,Alfortville,48.78913702405837,2.4284800887107854,21.0,21.0,3.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41601,Général De Gaulle - Alouette,Saint-Mandé,48.839109,2.4175664,8.0,8.0,18.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41602,Place Charles Digeon,Saint-Mandé,48.84354203133597,2.418427169322968,7.0,7.0,24.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41604,Lagny - Joffre,Saint-Mandé,48.84930687084088,2.417949736118317,12.0,12.0,19.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41605,Général De Gaulle - Vivien,Saint-Mandé,48.83607420090204,2.418916672468185,10.0,10.0,12.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41606,Pasteur - Gambetta,Saint-Mandé,48.84572797384512,2.423601150512696,7.0,7.0,12.0,,,,False,False,0,False
